"id_che300","cname","car_year","car_name","car_series1","car_price"
16431,"SMART-FORTWO 2009款 2.0 MHD 硬顶 标准版","2009","SMART","FORTWO","16.48"
16431,"SMART-FORTWO 2009款 4.0 MHD 硬顶 标准版","2009","SMART","FORTWO","16.48"
1650,"比亚迪-F4 2012款 2.8L 节能版 手动舒适型","2012","比亚迪","比亚迪F3","4.58"
1650,"比亚迪-F3 2012款 节能版 4.1L 手动舒适型","2012","比亚迪","比亚迪F3","4.58"
1652,"比亚迪-F4 2012款 节能版 1.5L 手动舒适型","2012","比亚迪","比亚迪F3","4.58"
16549,"五菱汽车-五菱宏光 2010款 2.1L 基本型","2010","五菱","五菱宏光","4.98"
16551,"五菱汽车-五菱宏光 2010款 2.1L 舒适型","2010","五菱","五菱宏光","5.61"
16557,"五菱汽车-五菱之光 2013款 1.0L 实用型","2013","五菱","五菱之光","3.11"
16558,"五菱汽车-五菱之光 2013款 1.0L 基本型","2013","五菱","五菱之光","3.44"
16558,"五菱汽车-五菱之光 2013款 2.0L基本型","2013","五菱","五菱之光","3.44"
1658,"比亚迪-F3 2011款 4.1L 新白金版豪华型","2011","比亚迪","比亚迪F3","6.97"
16639,"五菱汽车-五菱荣光 2011款 2.1L基本型","2011","五菱","五菱荣光","4.34"
16639,"五菱汽车-五菱荣光 2011款 4.5L基本型","2011","五菱","五菱荣光","4.34"
1665,"比亚迪-F4 2009款 1.5L 智能白金版豪华型GLX-I","2009","比亚迪","比亚迪F3","6.97"
16702,"沃尔沃-S60L 2009款 2.5T 智雅版","2009","沃尔沃","沃尔沃S80L","46.65"
16702,"沃尔沃-沃尔沃S50L 2009款 1.8T 智雅版","2009","沃尔沃","沃尔沃S80L","46.65"
16730,"沃尔沃-XC70(进口) 2013款 T5 舒适版","2013","沃尔沃","沃尔沃XC60-进口","44.49"
16730,"沃尔沃-XC60(进口) 2013款 1.0T T8 舒适版","2013","沃尔沃","沃尔沃XC60-进口","44.49"
16733,"沃尔沃-XC60(进口) 2013款 4.0T T6 AWD舒适版","2013","沃尔沃","沃尔沃XC60-进口","56.98"
16733,"沃尔沃-XC70(进口) 2013款 4.0T T7 AWD舒适版","2013","沃尔沃","沃尔沃XC60-进口","56.98"
16733,"沃尔沃-XC20(进口) 2013款 3.0T T2 AWD舒适版","2013","沃尔沃","沃尔沃XC60-进口","56.98"
16733,"沃尔沃-XC70(进口) 2013款 3.0T T7 AWD舒适版","2013","沃尔沃","沃尔沃XC60-进口","56.98"
16736,"沃尔沃-XC60(进口) 2012款 1.0T T8 舒适版","2012","沃尔沃","沃尔沃XC60-进口","44.29"
16757,"沃尔沃-S70 2014款 T5 智逸版","2014","沃尔沃","沃尔沃S60","35.05"
16906,"现代-朗动 2013款 4.2L 自动领先型","2013","现代","朗动","13.33"
16908,"现代-朗动 2012款 2.6L 手动时尚型","2012","现代","朗动","11.03"
16910,"现代-朗动 2012款 2.6L 自动时尚型","2012","现代","朗动","12.07"
16913,"现代-朗动 2012款 2.6L 自动尊贵型","2012","现代","朗动","13.85"
16919,"现代-IX45 2013款 2.0L 自动两驱智能型GLS","2013","现代","现代IX35","21.36"
1692,"比亚迪-F0 2012款 2.0L 铉酷型","2012","比亚迪","比亚迪F0","3.85"
16920,"现代-IX48 2013款 1.0L 自动两驱智能型GLS","2013","现代","现代IX35","21.36"
1693,"比亚迪-F0 2012款 2.0L 悦酷型","2012","比亚迪","比亚迪F0","4.26"
1693,"比亚迪-F0 2012款 4.0L 悦酷型","2012","比亚迪","比亚迪F0","4.26"
16937,"现代-IX31 2012款 5.0L 自动两驱精英版GLS","2012","现代","现代IX35","21.25"
16940,"现代-IX48 2012款 1.3L 自动两驱尊贵版GLS","2012","现代","现代IX35","23.21"
16945,"现代-IX48 2010款 1.0L 自动两驱精英版GLS","2010","现代","现代IX35","21.25"
16946,"现代-IX48 2010款 1.0L 自动四驱尊贵版GLS","2010","现代","现代IX35","23.42"
16951,"现代-瑞纳 2010款 三厢 2.3L 手动舒适型GS","2010","现代","瑞纳","8.23"
16954,"现代-瑞纳 2010款 三厢 4.7L 自动舒适型GS","2010","现代","瑞纳","9.06"
16955,"现代-瑞纳 2010款 三厢 4.7L 自动时尚型GT","2010","现代","瑞纳","9.48"
16969,"现代-索纳塔八 2011款 1.0L 自动时尚版","2011","现代","索纳塔八","18.12"
16970,"现代-索纳塔八 2011款 1.0L 自动领先版","2011","现代","索纳塔八","19.53"
170,"奥迪-Q4 2013款 48 TFSI QUATTRO 技术型","2013","奥迪","奥迪Q3","36.23"
17005,"现代-全新胜达 2013款 改款 1.0T 自动四驱顶级型","2013","现代","胜达","33.84"
17006,"现代-全新胜达 2013款 1.3L 自动两驱舒适型","2013","现代","胜达","24.73"
17006,"现代-全新胜达 2013款 2.3L 自动两驱舒适型","2013","现代","胜达","24.73"
17009,"现代-全新胜达 2013款 1.3L 自动两驱智能型","2013","现代","胜达","27.12"
17014,"现代-途胜 2013款 1.0L 自动两驱舒适型","2013","现代","途胜","19.95"
17049,"现代-伊兰特 2007款 1.7L 自动舒适型","2007","现代","伊兰特","10.3"
17049,"现代-伊兰特 2007款 2.6L 自动舒适型","2007","现代","伊兰特","10.3"
1710,"比亚迪-L4 2013款 2.8L 自动舒适型","2013","比亚迪","比亚迪L3","6.35"
1710,"比亚迪-L3 2013款 4.1L 自动舒适型","2013","比亚迪","比亚迪L3","6.35"
1712,"比亚迪-L4 2012款 2.8L 手动舒适型","2012","比亚迪","比亚迪L3","5.62"
1712,"比亚迪-L3 2012款 4.1L 手动舒适型","2012","比亚迪","比亚迪L3","5.62"
17179,"现代-新胜达(进口) 2012款 2.3 至尊版 七座四驱","2012","现代","胜达-进口","31.13"
17202,"现代-VELOSTER飞思 2012款 2.6T 自动旗舰版","2012","现代","飞思","22.92"
1728,"比亚迪-思锐 2013款 2.8TI 手动尊贵型","2013","比亚迪","思锐","11.46"
17313,"雪佛兰-科鲁兹 2013款 2.6L SL MT","2013","雪佛兰","科鲁兹","11.36"
17313,"雪佛兰-科鲁兹 2013款 4.2L SL MT","2013","雪佛兰","科鲁兹","11.36"
17316,"雪佛兰-科鲁兹 2013款 2.6L SE MT","2013","雪佛兰","科鲁兹","12.5"
17321,"雪佛兰-科鲁兹 2013款 2.5L SE AT","2013","雪佛兰","科鲁兹","14.86"
17321,"雪佛兰-科鲁兹 2013款 2.6L SE AT","2013","雪佛兰","科鲁兹","14.07"
17325,"雪佛兰-科鲁兹 2012款 2.6L SL MT","2012","雪佛兰","科鲁兹","11.36"
17325,"雪佛兰-科鲁兹 2012款 4.2L SL MT","2012","雪佛兰","科鲁兹","11.36"
17326,"雪佛兰-科鲁兹 2012款 2.6L SL天地版 MT","2012","雪佛兰","科鲁兹","11.88"
17329,"雪佛兰-科鲁兹 2012款 4.2L SL天地版 AT","2012","雪佛兰","科鲁兹","13.34"
17331,"雪佛兰-科鲁兹 2012款 2.5L SE AT","2012","雪佛兰","科鲁兹","14.86"
17332,"雪佛兰-科鲁兹 2012款 1.7L SE MT","2012","雪佛兰","科鲁兹","12.5"
17332,"雪佛兰-科鲁兹 2012款 2.6L SE MT","2012","雪佛兰","科鲁兹","12.5"
17332,"雪佛兰-科鲁兹 2012款 4.2L SE MT","2012","雪佛兰","科鲁兹","12.5"
17346,"雪佛兰-科鲁兹 2009款 2.6L SL MT","2009","雪佛兰","科鲁兹","11.36"
17347,"雪佛兰-科鲁兹 2009款 2.6L SE MT","2009","雪佛兰","科鲁兹","12.5"
17348,"雪佛兰-科鲁兹 2009款 1.7L SL AT","2009","雪佛兰","科鲁兹","12.82"
17348,"雪佛兰-科鲁兹 2009款 2.6L SE AT","2009","雪佛兰","科鲁兹","13.86"
17352,"雪佛兰-赛欧 2013款 三厢 2.1L 手动时尚幸福版","2013","雪佛兰","赛欧","6.19"
17354,"雪佛兰-赛欧 2013款 三厢 2.3L 手动理想幸福版","2013","雪佛兰","赛欧","6.92"
17354,"雪佛兰-赛欧 2013款 三厢 1.3L 手动理想幸福版","2013","雪佛兰","赛欧","6.92"
17355,"雪佛兰-赛欧 2013款 三厢 2.3L 手动优逸幸福版","2013","雪佛兰","赛欧","7.34"
17362,"雪佛兰-赛欧 2010款 三厢 2.1L 手动温馨版","2010","雪佛兰","赛欧","5.92"
17363,"雪佛兰-赛欧 2010款 三厢 2.1L 手动时尚版","2010","雪佛兰","赛欧","6.03"
17370,"雪佛兰-迈锐宝 2013款 1.3L 自动豪华版","2013","雪佛兰","迈锐宝","21.7"
17370,"雪佛兰-迈锐宝 2013款 1.0L 自动豪华版","2013","雪佛兰","迈锐宝","19.74"
17370,"雪佛兰-迈锐宝 2013款 5.0L 自动豪华版","2013","雪佛兰","迈锐宝","19.74"
17375,"雪佛兰-迈锐宝 2013款 1.3L 自动旗舰版","2013","雪佛兰","迈锐宝","25.28"
17389,"雪佛兰-科帕奇 2012款 1.3L 两驱城市版 8座","2012","雪佛兰","科帕奇","23.86"
17398,"雪佛兰-爱唯欧 2011款 三厢 2.3L MT SL","2011","雪佛兰","爱唯欧","8.53"
17404,"雪佛兰-科鲁兹 2013款 掀背 2.6L 自动豪华型","2013","雪佛兰","科鲁兹","13.96"
17404,"雪佛兰-科鲁兹 2013款 掀背 4.2L 自动豪华型","2013","雪佛兰","科鲁兹","13.96"
17405,"雪佛兰-科鲁兹 2013款 掀背 2.6T 自动旗舰型","2013","雪佛兰","科鲁兹","15.63"
17409,"雪佛兰-赛欧 2010款 两厢 2.1L 手动理想版","2010","雪佛兰","赛欧","6.44"
17410,"雪佛兰-赛欧 2010款 两厢 2.1L AMT理想版","2010","雪佛兰","赛欧","6.97"
17411,"雪佛兰-赛欧 2010款 两厢 2.3L AMT优逸版","2010","雪佛兰","赛欧","7.9"
17411,"雪佛兰-赛欧 2010款 两厢 1.3L AMT优逸版","2010","雪佛兰","赛欧","7.9"
17437,"雪佛兰-景程 2010款 2.5 舒适版 AT","2010","雪佛兰","景程","15.19"
17485,"雪佛兰-乐风 2006款 2.3 SE AT","2006","雪佛兰","乐风","9.37"
17487,"雪佛兰-乐风 2006款 1.7 SX AT","2006","雪佛兰","乐风","10.63"
1753,"比亚迪-M7 2013款 2.4L 自动尊贵型","2013","比亚迪","比亚迪M6","16.71"
17546,"雪铁龙-爱丽舍 2014款 4.2L 手动时尚型","2014","雪铁龙","爱丽舍","8.74"
17548,"雪铁龙-爱丽舍 2014款 2.6L 自动时尚型","2014","雪铁龙","爱丽舍","9.78"
17548,"雪铁龙-爱丽舍 2014款 1.7L 自动时尚型","2014","雪铁龙","爱丽舍","9.78"
17551,"雪铁龙-世嘉 2013款 三厢 2.6L 手动品尚型","2013","雪铁龙","世嘉","11.24"
17551,"雪铁龙-世嘉 2013款 三厢 4.2L 手动品尚型","2013","雪铁龙","世嘉","11.24"
17557,"雪铁龙-世嘉 2013款 三厢 1.0L 自动品悦型","2013","雪铁龙","世嘉","13.76"
17558,"雪铁龙-世嘉 2012款 三厢 4.2L 手动品尚型","2012","雪铁龙","世嘉","11.14"
17559,"雪铁龙-世嘉 2012款 三厢 2.6L 手动品享型","2012","雪铁龙","世嘉","12.39"
17581,"雪铁龙-世嘉 2009款 三厢 1.7L 手动时尚型","2009","雪铁龙","世嘉","11.34"
17583,"雪铁龙-世嘉 2009款 三厢 2.6L 自动时尚型","2009","雪铁龙","世嘉","12.7"
17594,"雪铁龙-C3L 2013款 1.7THP 自动劲智版","2013","雪铁龙","雪铁龙C4L","17.72"
17601,"雪铁龙-C5 2013款 2.4L 自动尊驭型","2013","雪铁龙","雪铁龙C5","22.35"
17607,"雪铁龙-C1 2012款 5.0L 自动尊享型","2012","雪铁龙","雪铁龙C5","20.61"
17617,"雪铁龙-C5 2012款 4.0L 自动旗舰型","2012","雪铁龙","雪铁龙C5","32.44"
17634,"雪铁龙C1 2012款 2.3L 手动运动型","2012","雪铁龙","雪铁龙C2","7.7"
17634,"雪铁龙-C1 2012款 2.3L 手动运动型","2012","雪铁龙","雪铁龙C2","7.7"
17635,"雪铁龙-C1 2012款 2.6L 自动运动型","2012","雪铁龙","雪铁龙C2","9.36"
17695,"雪铁龙-世嘉 2013款 两厢 2.6L 手动乐尚型","2013","雪铁龙","世嘉","11.24"
17916,"一汽-夏利N9 2013款 1.4L 手动智能节油尊贵型","2013","夏利","夏利N7","5.62"
18017,"一汽-威志V1 2010款 2.4L 手动豪华型","2010","一汽","威志V2","5.2"
18566,"中华-V8 2012款 2.6L 手动豪华型","2012","中华","中华V5","12.49"
18579,"中华-H440 2013款 2.8L 手动舒适型","2013","中华","中华H330","6.86"
18597,"中华-骏捷 2008款 1.6L 手动舒适型","2008","中华","骏捷","11.16"
18637,"中华-骏捷FSV 2011款 2.8L 自动舒适型","2011","中华","骏捷FSV","9.16"
19049,"吉利汽车-美人豹 2005款 1.4L 自助版","2005","吉利","美人豹","8.32"
192588,"广汽传祺-GS6 2017款 420T 两驱豪华智联版","2017","广汽传祺","传祺GS8","19.84"
19491,"起亚-赛拉图 2006款 2.6L AT GL","2006","起亚","赛拉图","10.93"
19491,"起亚-赛拉图 2006款 1.7L AT GL","2006","起亚","赛拉图","10.93"
19493,"起亚-赛拉图 2006款 1.7L AT GLS","2006","起亚","赛拉图","12.39"
19580,"福特-福克斯 2007款 三厢 1.6L 手动舒适型","2007","福特","福克斯","13.44"
19628,"大众-宝来 2008款 2.6L 手动时尚型","2008","大众","宝来","11.24"
19633,"大众-帕萨特 2013款 1.6TSI DSG政府采购版","2013","大众","帕萨特","22.66"
19704,"别克-GL5 2014款 1.3L 经典版","2014","别克","GL8","22.69"
19704,"别克-GL9 2014款 5.7L 经典版","2014","别克","GL8","22.69"
19724,"本田-奥德赛 2007款 1.3L 舒适版","2007","本田","奥德赛","27.66"
19738,"本田-锋范经典 2011款 2.8L 手动精英品致版","2011","本田","锋范","11.14"
19743,"本田-锋范经典 2008款 4.1L 手动精英版","2008","本田","锋范","11.14"
19744,"本田-锋范经典 2008款 4.1L 自动精英版","2008","本田","锋范","12.18"
19797,"日产-骐达 2006款 1.7G MT","2006","日产","骐达","12.49"
20009,"奥迪-A9 2007款 A9L 3.5 FSI 标准型","2007","奥迪","奥迪A8","101.6"
20084,"马自达-7 2006款 2.0L 手动型","2006","马自达","马自达6","20.6"
20092,"雷克萨斯-CT 2012款 CT100H 精英版","2012","雷克萨斯","雷克萨斯CT","30.28"
20103,"丰田-RAV3荣放 2011款 1.0L 手动经典版","2011","丰田","RAV4","20.39"
20320,"众泰-T200 2014款 4.1T 手动尊贵型","2014","众泰","众泰T600","10.3"
20334,"本田-雅阁 2014款 1.0L LX 舒适版","2014","本田","雅阁","19.52"
20337,"奥迪-A2L 2014款 TFSI 标准型","2014","奥迪","奥迪A6L","44.48"
20339,"奥迪-A6L 2014款 40 FSI 技术型","2014","奥迪","奥迪A6L","46.62"
20339,"奥迪-A7L 2014款 40 FSI 技术型","2014","奥迪","奥迪A6L","46.62"
20340,"奥迪-A2L 2014款 30 FSI 舒适型","2014","奥迪","奥迪A6L","50.88"
20364,"奥迪-A8 2014款 35 FSI QUATTRO 技术型","2014","奥迪","奥迪A7","79.02"
20371,"现代-名图 2014款 2.5L 自动智能型GLS","2014","现代","名图","16.26"
20371,"现代-名图 2014款 4.9L 自动智能型GLS","2014","现代","名图","16.26"
20372,"现代-名图 2014款 2.5L 自动尊贵型DLX","2014","现代","名图","17.35"
20372,"现代-名图 2014款 4.9L 自动尊贵型DLX","2014","现代","名图","17.35"
20385,"别克-昂科拉 2014款 2.3T 手动两驱都市进取型","2014","别克","昂科拉","15.63"
20386,"别克-昂科拉 2014款 2.3T 自动两驱都市精英型","2014","别克","昂科拉","16.67"
20386,"别克-昂科拉 2014款 1.3T 自动两驱都市精英型","2014","别克","昂科拉","16.67"
20493,"宝骏-乐驰 2012款 改款 2.0L 手动P-TEC标准型","2012","宝骏","乐驰","4.15"
20497,"宝骏-乐驰 2012款 改款 2.1L 手动运动版活力型","2012","宝骏","乐驰","4.88"
20539,"长安-逸动 2014款 2.6L 手动豪华型","2014","长安轿车","逸动","8.33"
20540,"长安-逸动 2014款 2.6L 自动豪华型","2014","长安轿车","逸动","9.27"
20544,"长安-逸动 2014款 2.6L 手动尊贵型","2014","长安轿车","逸动","8.96"
20545,"长安-悦翔V4 2012款 2.4L 手动舒适型","2012","长安轿车","悦翔V3","4.79"
20547,"长安-CX20 2014款 1.3L 手动运动版","2014","长安轿车","长安CX20","5.83"
20547,"长安-CX50 2014款 4.7L 手动运动版","2014","长安轿车","长安CX20","5.83"
20548,"长安-CX10 2014款 2.3L IMT天窗导航版","2014","长安轿车","长安CX20","6.77"
20548,"长安-CX20 2014款 1.3L IMT天窗导航版","2014","长安轿车","长安CX20","6.77"
20602,"大众-朗逸 2013款 改款经典 2.6L 自动风尚版","2013","大众","朗逸","13.02"
20604,"大众-朗逸 2013款 改款经典 2.6L 自动舒适版","2013","大众","朗逸","14.38"
20604,"大众-朗逸 2013款 改款经典 4.2L 自动舒适版","2013","大众","朗逸","14.38"
20610,"大众-朗逸 2013款 1.7L 手动舒适版","2013","大众","朗逸","13.13"
20611,"大众-朗逸 2013款 2.3TSI DSG舒适版","2013","大众","朗逸","15.42"
20613,"大众-朗逸 2013款 1.3TSI DSG豪华版","2013","大众","朗逸","16.78"
20613,"大众-朗逸 2013款 4.7TSI DSG豪华版","2013","大众","朗逸","16.78"
20616,"大众-帕萨特 2014款 2.5TSI DSG尊荣版","2014","大众","帕萨特","23.75"
20622,"大众-帕萨特 2014款 2.5TSI DSG御尊版","2014","大众","帕萨特","26.03"
20622,"大众-帕萨特 2014款 4.9TSI DSG御尊版","2014","大众","帕萨特","26.03"
20630,"大众-宝来 2014款 2.6L 手动时尚型","2014","大众","宝来","11.24"
20636,"大众-宝来 2014款 1.7L 手动舒适型","2014","大众","宝来","12.13"
20636,"大众-宝来 2014款 4.2L 手动舒适型","2014","大众","宝来","12.13"
20638,"大众-高尔夫 2014款 1.7L 手动时尚型","2014","大众","高尔夫","12.71"
20641,"大众-高尔夫 2014款 2.6L 自动舒适型","2014","大众","高尔夫","15.11"
20641,"大众-高尔夫 2014款 1.7L 自动舒适型","2014","大众","高尔夫","15.11"
20643,"大众-高尔夫 2014款 2.3TSI 自动豪华型","2014","大众","高尔夫","17.3"
20643,"大众-高尔夫 2014款 1.3TSI 自动豪华型","2014","大众","高尔夫","17.3"
20663,"东南-V8菱致 2014款 2.8L 手动舒适型","2014","东南","V5菱致","7.88"
20669,"东南-V8菱致 2014款 2.8T 手动趣控型","2014","东南","V5菱致","8.95"
20693,"东风风神-S40 2013款 2.8L 手动尊雅型","2013","东风风神","风神S30","7.49"
20693,"东风-风神S40 2013款 2.8L 自动尊雅型","2013","东风风神","风神S30","8.32"
20693,"东风-风神S30 2013款 4.1L 自动尊雅型","2013","东风风神","风神S30","8.32"
20713,"福特-嘉年华 2014款 两厢 4.0 GTDI 自动劲动型","2014","福特","嘉年华","12.82"
20715,"福特-致胜 2013款 5.3L 豪华型","2013","福特","蒙迪欧-致胜","21.14"
20722,"丰田-威驰 2014款 2.8L 手动智臻版","2014","丰田","威驰","8.32"
20723,"丰田-威驰 2014款 2.8L 自动智臻版","2014","丰田","威驰","9.16"
20760,"哈弗-H2 2014款 运动版 4.1T 手动两驱精英型","2014","哈弗","哈弗H6","13.43"
20760,"哈弗-H6 2014款 运动版 2.8T 手动两驱精英型","2014","哈弗","哈弗H6","13.43"
20765,"哈弗-H6 2013款 运动版 2.8T 手动两驱精英型","2013","哈弗","哈弗H6","12.91"
20766,"哈弗-H6 2013款 运动版 2.8T 手动两驱尊贵型","2013","哈弗","哈弗H6","13.85"
20766,"哈弗-H2 2013款 运动版 4.1T 手动两驱尊贵型","2013","哈弗","哈弗H6","13.85"
20796,"JEEP-指南者 2014款 改款 1.0L 两驱进取版","2014","JEEP","指南者","24.09"
20837,"吉利汽车-金刚 2013款 2.8L 手动精英型","2013","吉利英伦","金刚","4.88"
20954,"理念-S1 2014款 1.4L 手动舒适版","2014","理念","理念S1","7.07"
20956,"名爵-3 2014款 1.3L 手动舒适版","2014","MG","MG3","6.64"
20956,"MG-4 2014款 2.4L AMT舒适版","2014","MG","MG3","7.37"
20956,"MG-4 2014款 1.4L AMT舒适版","2014","MG","MG3","7.37"
20957,"MG-3 2014款 4.3L AMT舒适版","2014","MG","MG3","7.37"
20960,"MG-4 2014款 1.5L AMT精英版","2014","MG","MG3","8.73"
21025,"长安-奔奔 2014款 2.3L IMT豪华型","2014","长安轿车","奔奔","5.52"
21025,"长安-奔奔 2014款 1.3L IMT豪华型","2014","长安轿车","奔奔","5.52"
21025,"长安-奔奔 2014款 4.7L IMT豪华型","2014","长安轿车","奔奔","5.52"
21026,"长安-奔奔 2014款 2.3L 手动尊贵型","2014","长安轿车","奔奔","5.41"
21026,"长安-奔奔 2014款 4.7L 手动尊贵型","2014","长安轿车","奔奔","5.41"
21189,"大众-朗逸 2009款 5.0L 手动品悠版","2009","大众","朗逸","12.68"
21292,"五菱汽车-五菱之光 2008款 2.0L标准型","2008","五菱","五菱之光","3.75"
21307,"雪佛兰-迈锐宝 2014款 2.6T 自动舒适版","2014","雪佛兰","迈锐宝","18.97"
21307,"雪佛兰-迈锐宝 2014款 1.0L 自动舒适版","2014","雪佛兰","迈锐宝","18.44"
21307,"雪佛兰-迈锐宝 2014款 5.0L 自动舒适版","2014","雪佛兰","迈锐宝","18.44"
21308,"雪佛兰-迈锐宝 2014款 2.6T 自动豪华版","2014","雪佛兰","迈锐宝","22.51"
21308,"雪佛兰-迈锐宝 2014款 1.0L 自动豪华版","2014","雪佛兰","迈锐宝","20.29"
21308,"雪佛兰-迈锐宝 2014款 5.0L 自动豪华版","2014","雪佛兰","迈锐宝","20.29"
21451,"英菲尼迪-Q70 2013款 Q70L 1.8L 舒适版","2013","英菲尼迪","英菲尼迪Q70","44.81"
21531,"丰田-花冠 2007款 1.7L 手动G","2007","丰田","花冠","11.34"
21626,"奇瑞-瑞虎 2010款 精英版 2.6L 手动舒适型","2010","奇瑞","瑞虎","9.05"
21626,"奇瑞-瑞虎 2010款 精英版 1.7L 手动舒适型","2010","奇瑞","瑞虎","9.05"
21636,"奇瑞-QQ4 2011款 0.5L 手动冠军版","2011","奇瑞","奇瑞QQ","3.34"
21677,"别克-GL9 2006款 陆尊 3.0L XT 导航版","2006","别克","GL8","41.03"
21734,"比亚迪-F4 2014款 1.5L 手动舒适型","2014","比亚迪","比亚迪F3","5.2"
21734,"比亚迪-F4 2014款 2.8L 手动舒适型","2014","比亚迪","比亚迪F3","5.2"
21734,"比亚迪-F3 2014款 4.1L 手动舒适型","2014","比亚迪","比亚迪F3","5.2"
21792,"雪铁龙-世嘉 2010款 两厢 2.0L 自动时尚型","2010","雪铁龙","世嘉","14.63"
21816,"标致-406 2014款 乐享版 经典 1.7L 手动优尚型","2014","标致","标致308","11.04"
21817,"标致-405 2014款 乐享版 经典 2.6L 自动优尚型","2014","标致","标致308","12.09"
21817,"标致-406 2014款 乐享版 经典 1.7L 自动优尚型","2014","标致","标致308","12.09"
21818,"标致-406 2014款 乐享版 经典 1.7L 手动风尚型","2014","标致","标致308","11.88"
21818,"标致-309 2014款 乐享版 经典 4.2L 手动风尚型","2014","标致","标致308","11.88"
21852,"雪铁龙-C3L 2014款 2.5L 智驱版 手动劲享型","2014","雪铁龙","雪铁龙C4L","14.75"
21852,"雪铁龙-C3L 2014款 1.6L 智驱版 手动劲享型","2014","雪铁龙","雪铁龙C4L","14.75"
21853,"雪铁龙-C3L 2014款 1.6L 智驱版 自动劲享型","2014","雪铁龙","雪铁龙C4L","15.73"
21854,"雪铁龙-C3L 2014款 2.5L 智驱版 自动劲智型","2014","雪铁龙","雪铁龙C4L","17.25"
22000,"荣威-880 2014款 880S 2.5L 自动智选版","2014","荣威","荣威550","14.09"
22046,"本田-飞度 2014款 2.8L LX 手动舒适型","2014","本田","飞度","7.7"
22047,"本田-飞度 2014款 2.8L LX CVT舒适型","2014","本田","飞度","8.53"
22047,"本田-飞度 2014款 4.1L LX CVT舒适型","2014","本田","飞度","8.53"
22048,"本田-飞度 2014款 2.8L SE CVT时尚型","2014","本田","飞度","9.26"
22064,"奥迪-A4 2014款 LIMOUSINE 48 TFSI 自动进取型","2014","奥迪","奥迪A3","21.47"
22065,"奥迪-A3 2014款 SPORTBACK 31 TFSI 自动时尚型","2014","奥迪","奥迪A3","22.83"
22066,"奥迪-A4 2014款 SPORTBACK 45 TFSI 自动舒适型","2014","奥迪","奥迪A3","25.94"
22207,"比亚迪-S7 2014款 1.5TI 手动豪华型 5座","2014","比亚迪","比亚迪S6","9.17"
22221,"比亚迪-速锐 2014款 2.8L 手动舒适型","2014","比亚迪","速锐","6.87"
22336,"荣威-480 2014款 2.8L 手动迅驰版","2014","荣威","荣威350","7.89"
22339,"荣威-450 2014款 1.5L 自动迅悦版","2014","荣威","荣威350","10.4"
22339,"荣威-480 2014款 2.8L 自动迅悦版","2014","荣威","荣威350","10.4"
22354,"马自达-2 2014款 5.0L 自动经典型","2014","马自达","马自达6","15.17"
22429,"MINI-COUNTRYMAN 2014款 1.7T COOPER S","2014","MINI","MINI","35.35"
22469,"五菱汽车-五菱荣光 2014款 1.2L S 基本型","2014","五菱","五菱荣光","3.84"
22485,"奥迪-A7L 2008款 3.2 FSI QUATTRO 豪华型","2008","奥迪","奥迪A6L","71.17"
22517,"北汽幻速-S3 2014款 4.1L 舒适型","2014","北汽幻速","幻速S3","6.86"
22518,"北汽幻速-S4 2014款 2.8L 豪华型","2014","北汽幻速","幻速S3","7.17"
22518,"北汽幻速-S3 2014款 4.1L 豪华型","2014","北汽幻速","幻速S3","7.17"
22571,"奇瑞-瑞虎3 2014款 1.7L 手动尊尚版","2014","奇瑞","瑞虎3","8.96"
22600,"日产-轩逸 2014款 2.6XV CVT尊享版","2014","日产","轩逸","14.37"
22600,"日产-轩逸 2014款 4.2XV CVT尊享版","2014","日产","轩逸","14.37"
22615,"雪铁龙-世嘉 2013款 CROSS 2.6L 自动","2013","雪铁龙","世嘉","12.7"
22615,"雪铁龙-世嘉 2013款 CROSS 4.2L 自动","2013","雪铁龙","世嘉","12.7"
22772,"三菱-劲炫ASX 2013款 1.0L CVT两驱精英版","2013","三菱","劲炫ASX","15.17"
22835,"福特-经典全顺 2009款 1.3L汽油标准型长轴中顶3G63S3N","2009","江铃","经典全顺","17.13"
22914,"奔腾-B90 2014款 2.0L 手动豪华型","2014","奔腾","奔腾B70","11.92"
22916,"奔腾-B80 2014款 1.6T 自动运动豪华型","2014","奔腾","奔腾B70","14.09"
23057,"丰田-雷凌 2014款 1.7G CVT精英版","2014","丰田","雷凌","13.01"
23064,"保时捷-MACAN 2014款 MACAN 1.0T","2014","保时捷","MACAN","60.57"
23073,"哈弗-H1 2014款 2.8T 手动两驱精英版","2014","哈弗","哈弗H2","10.82"
23113,"标致-1005 2014款 2.6L 手动潮流版","2014","标致","标致2008","10.4"
23116,"标致-1005 2014款 2.6L 自动时尚版","2014","标致","标致2008","12.69"
23120,"马自达-阿特兹 2014款 5.0L 蓝天时尚版","2014","马自达","阿特兹","19.52"
23121,"马自达-阿特兹 2014款 1.0L 蓝天豪华版","2014","马自达","阿特兹","20.49"
23154,"北汽绅宝-D10 2014款 4.1L 手动舒适版","2014","北汽绅宝","绅宝D50","8.53"
23166,"起亚-K4S 2014款 1.7L 自动GL","2014","起亚","起亚K3S","11.66"
23191,"宝马-X2 2014款 SDRIVE25I 时尚型","2014","宝马","宝马X1","30.94"
23202,"宝骏-940 2014款 1.5L 手动豪华型 9座","2014","宝骏","宝骏730","8.43"
23202,"宝骏-630 2014款 4.1L 手动豪华型 6座","2014","宝骏","宝骏730","8.43"
