"car_id","car_name","car_year","car_restyle","car_series1","car_series3","benchi","car_drive","qx_name1","qx_name2","car_door","car_liter_wu","car_desc","car_auto","car_site","car_oil","car_discharge_standard","car_hp","car_height_t","car_wheelbase","car_engine","car_engine1","car_OBD","car_discharge","car_price","car_model_name"
5507,"东南",2009,"","富利卡","","","","菱动基本","","","","","","","","","","","","DN6442L3","","","国三",9.98,"2009款 富利卡 菱动 基本型(DN6442L3)"
5508,"东南",2009,"","富利卡","","","","菱动舒适","","","","","","","","","","","","DN6442B3","","","国三",10.98,"2009款 富利卡 菱动 舒适型(DN6442B3)"
5509,"东南",2009,"","富利卡","","","","菱动豪华","","","","","","","","","","","","DN6443H3","","","国三",11.98,"2009款 富利卡 菱动 豪华型(DN6443H3)"
5510,"东南",2007,"","富利卡","","","","尊贵","","","","","","","","","","","","DN6443H","","","国三",12.98,"2007款 富利卡 DN6443H尊贵型"
5512,"东南",2005,"","富利卡","","","","菱动经典","","","","","","","","","","","","","","","国二",9.98,"2005款 富利卡 菱动 经典型"
5513,"东南",2005,"","富利卡","","","","菱动舒适","","","","","","","","","","","","","","","国二",11.98,"2005款 富利卡 菱动 舒适型"
5514,"东南",2005,"","富利卡","","","","菱动超豪华","","","","","","","","","","","","","","","国二",15.48,"2005款 富利卡 菱动 超豪华型"
5519,"东南",2003,"二代","富利卡","","","","自由","","","","","","","","","","","","DN6441E","","","国二",8.88,"2003款 富利卡 自由II型DN6441E"
5520,"东南",2003,"","富利卡","","","","自由","","","","","","","","","","","","DN6441E","","","国二",8.88,"2003款 富利卡 自由型DN6441E"
5521,"东南",2003,"","富利卡","","","","超值","","","","","","真皮","","","","","","DN6441J","","","国二",9.38,"2003款 富利卡 真皮超值版DN6441J"
5522,"东南",2003,"二代","富利卡","","","","经典","","","","","","","","","","","","DN6442L3","","","国二",9.98,"2003款 富利卡 经典II型DN6442L3"
5523,"东南",2003,"","富利卡","","","","经典","","","","","","","","","","","","DN6442B","","","国二",9.98,"2003款 富利卡 经典型DN6442B"
5524,"东南",2003,"","富利卡","","","","经典","","","","","","","","","","","","DN6442L","","","国二",9.98,"2003款 富利卡 DN6442L经典型"
5526,"东南",2003,"","富利卡","","","","旗舰","","","","","自动","","","","","","","DN6445P","","","国二",17.98,"2003款 富利卡 旗舰型(AT)DN6445P"
5531,"东风风光",2013,"","风光","","","","经典","","","1.3L","","手动","","","","","","","DK13-08","","","京五",5.58,"2013款 风光 1.3L 手动 精典型DK13-08"
5532,"东风风光",2013,"","风光","","","","舒适","","","1.3L","","手动","","","","","","","DK13-08","","","京五",5.88,"2013款 风光 1.3L 手动 舒适型DK13-08"
5533,"东风风光",2013,"","风光","","","","经典","","","1.5L","","手动","","","","","","","DK15","","","京五",5.69,"2013款 风光 1.5L 手动 精典型DK15"
5534,"东风风光",2013,"","风光","","","","舒适","","","1.5L","","手动","","","","","","","DK15","","","京五",5.99,"2013款 风光 1.5L 手动 舒适型DK15"
5535,"东风小康",2011,"","东风小康K17","","","","民生","","","","","","","","","","","","AF10-06","","","国四",2.59,"2011款 东风小康K17 AF10-06 民生版"
5538,"东风小康",2009,"","东风小康K17","","","","创业先锋限量","","","1.0L","","","","","","","","","","","","国二",2.78,"2009款 东风小康K17 创业先锋 1.0L 限量版"
5539,"东风小康",2007,"","东风小康K17","","","","创业先锋","","","1.1L","","","","","","","","","","","","国二",2.98,"2007款 东风小康K17 创业先锋 1.1L"
5540,"东风小康",2007,"","东风小康K17","","","","创业先锋","","","1.3L","","","","","","","","","","","","国二",3.18,"2007款 东风小康K17 创业先锋 1.3L"
5548,"东风小康",2011,"","东风小康V27","","","","简单","","","1.0L","","手动","","","","","","","EQ466","","","国四",4.88,"2011款 东风小康V27 1.0L 手动 简单 EQ466"
5549,"东风小康",2011,"","东风小康V27","","","","豪华","","","1.0L","","手动","","","","","","","EQ466","","","国四",6,"2011款 东风小康V27 1.0L 手动 豪华 EQ466"
5553,"东风小康",2011,"","东风小康V27","","","","豪华","","","1.3L","","手动","","","","","","","","","","国四",5.5,"2011款 东风小康V27 1.3L 手动 豪华"
5554,"东风小康",2011,"","东风小康V27","","","","","L","","","","","","","","","","","BG13-03","","","国四",5.5,"2011款 东风小康V27L BG13-03"
5555,"东风小康",2011,"","东风小康V27","","","","","L","","","","","","","","","","","DK13","","","国四",4.88,"2011款 东风小康V27L DK13"
5556,"东风小康",2011,"","东风小康V27","","","","简单","","","1.3L","","手动","","","","","","","","","","国四",4.38,"2011款 东风小康V27 1.3L 手动 简单"
5557,"东风小康",2011,"","东风小康V27","","","","","L","","","","","","","","","","","BG13-20","","","国四",4.08,"2011款 东风小康V27L BG13-20"
5560,"东风小康",2009,"","东风小康V27","","","","豪华","","","","","","","","","","","","","","","国三",4.29,"2009款 东风小康V27 豪华型"
5561,"东风小康",2009,"","东风小康V27","","","","基本","","","","","","","","","","","","","","","国三",3.88,"2009款 东风小康V27 基本型"
5562,"东风小康",2009,"","东风小康V27","","","","标准","","","","","","","","","","","","","","","国三",4.29,"2009款 东风小康V27 标准型"
5563,"东风小康",2012,"","东风小康V29","","","","","","","1.3L","","手动","","","","","","","BG13-20","","","国四",4.28,"2012款 东风小康V29 1.3L 手动 BG13-20"
5564,"东风小康",2012,"","东风小康V29","","","","","","","1.3L","","手动","","","","","","","DK13","","","国四",5.18,"2012款 东风小康V29 1.3L 手动 DK13"
5565,"东风小康",2011,"","东风小康V29","","","","经典","","","","","","","","","","","","DK12-01","","","国四",4.98,"2011款 东风小康V29 DK12-01 精典型"
5567,"东风小康",2008,"","东风小康K07","","","","新福运","","","1.3L","","手动","","","","","","","","","","国三",3.98,"2008款 东风小康K07 1.3L 手动 新福运"
5568,"东风小康",2009,"","东风小康K07","","","","金钻","3U","","1.0L","","手动","","","国三","","","","","","OBD","国三",3.58,"2009款 东风小康K07 1.0L 手动 3U金钻 (国Ⅲ带OBD)"
5569,"东风小康",2006,"","东风小康K07","","","","","","","1.1L","","手动","","","","","","","","","","国二",3.65,"2006款 东风小康K07 1.1L 手动"
5571,"东风小康",2011,"","东风小康K07Ⅱ","","","","","1012","","1.0L","","手动","","","","","","","","","","国四",3.28,"2011款 东风小康K07Ⅱ 1.0L(1012) 手动"
5573,"东风小康",2007,"","东风小康K07Ⅱ","","","","基本","","","1.0L","","","","","","","","","BG10-01","","","国四",3.29,"2007款 东风小康K07Ⅱ 1.0L 基本型BG10-01"
5574,"东风小康",2007,"","东风小康K07Ⅱ","","","","基本","","","1.3L","","","","","","","","","BG13-20","","","国四",3.88,"2007款 东风小康K07Ⅱ 1.3L 基本型BG13-20"
5575,"东风小康",2013,"","东风小康C35","","","","基本","","","1.4L","","","","","","","","","","","","国四",4.98,"2013款 东风小康C35 1.4L基本型"
5576,"东风小康",2011,"","东风小康K02","","","","","","","1.0L","","手动","","","","","","","","","","国四",3.48,"2011款 东风小康K02 1.0L 手动"
5578,"东风小康",2008,"","东风小康K02","","","","","K02","","","","","","","","","1.7米","","","","","国四",3.58,"2008款 东风小康K02 K02(1.7米)"
5579,"东风小康",2008,"","东风小康K02","","","","","K02","","","","","","","","","1.4米","","","","","国四",3.68,"2008款 东风小康K02 K02(1.4米)"
5580,"东风小康",2008,"","东风小康K02","","","","","K02","","","","","","","","","2米","","","","","国四",3.78,"2008款 东风小康K02 K02(2米)"
5581,"东风小康",2011,"","东风小康K01","","","","","","","1.0L","","手动","","","","","","","","","","国四",3.09,"2011款 东风小康K01 1.0L 手动"
5584,"东风小康",2008,"","东风小康K01","","","","","","","0.9L","","手动","","","","","","","","","","国四",3.28,"2008款 东风小康K01 0.9L 手动"
5585,"东风小康",2008,"","东风小康K01","","","","","","","1.0L","","手动","","","","","","","","","","国四",3.18,"2008款 东风小康K01 1.0L 手动"
5586,"东风小康",2008,"","东风小康K01","","","","","","","1.3L","","手动","","","","","","","","","","国四",3.38,"2008款 东风小康K01 1.3L 手动"
5587,"东风小康",2006,"","东风小康K01","","","","金钻小康","3U","","","","","","","","","","","EQ465I-21","","","国二",3.68,"2006款 东风小康K01 3U金钻小康(EQ465i-21)"
5588,"东风小康",2006,"","东风小康K01","","","","金钻小康","3U","","","","","","","","","","","EQ474I","","","国二",4.68,"2006款 东风小康K01 3U金钻小康(EQ474i)"
5589,"东风小康",2005,"","东风小康K01","","","","","","","1.1L","","手动","","","","","","","","","","国二",3.18,"2005款 东风小康K01 1.1L 手动"
5590,"东风小康",2005,"","东风小康K01","","","","","L","","1.1L","","手动","","","","","","","","","","国二",3.68,"2005款 东风小康K01L 1.1L 手动"
5591,"东风小康",2011,"","东风小康V07S","","","","基本","1","","1.0L","","手动","","","","","","","","","","国四",2.88,"2011款 东风小康V07s 1.0L 手动 基本型1"
5592,"东风小康",2011,"","东风小康V07S","","","","基本","2","","1.0L","","手动","","","","","","","","","","国四",3.18,"2011款 东风小康V07s 1.0L 手动 基本型2"
5594,"东风小康",2012,"","东风小康V26","","","","","","","1.0L","","手动","","","","","","","AF10-12","","","国四",3.48,"2012款 东风小康V26 1.0L 手动 AF10-12"
5595,"东风小康",2012,"","东风小康V26","","","","","","","1.3L","","手动","","","","","","","BG13-20","","","国四",3.9,"2012款 东风小康V26 1.3L 手动 BG13-20"
5596,"东风小康",2011,"","东风小康V22","","","","带护栏","","","1.0L","","手动","","","","","","","","","","国四",3.78,"2011款 东风小康V22 1.0L 手动 带护栏型"
5597,"东风小康",2011,"","东风小康V22","","","","不带护栏","","","1.0L","","手动","","","","","","","","","","国四",3.78,"2011款 东风小康V22 1.0L 手动 不带护栏型"
5598,"东风小康",2011,"","东风小康V22","","","","带护栏","","","1.3L","","手动","","","","","","","","","","国四",3.99,"2011款 东风小康V22 1.3L 手动 带护栏型"
5599,"东风小康",2011,"","东风小康V22","","","","不带护栏","","","1.3L","","手动","","","","","","","","","","国四",3.99,"2011款 东风小康V22 1.3L 手动 不带护栏型"
5603,"东风小康",2011,"","东风小康V21","","","","代","","","1.3L","","手动","","","国三","","","","","","","国三",3.58,"2011款 东风小康V21 1.3L 手动 国三版"
5604,"道奇",2007,"","凯领","","","","经典","","","","","","","","","","","","","","","国四",23.9,"2007款 凯领 经典版"
5606,"道奇",2007,"","凯领","","","","至尊功能","STOWNGO","","","","","","","","","","","","","","国四",33.9,"2007款 凯领 至尊版stowngo功能"
5607,"道奇",2007,"","凯领","","","","至尊豪华座椅","CAPTAIN","","","","","","","","","","","","","","国四",33.9,"2007款 凯领 至尊版captain豪华座椅"
5612,"道奇",2010,"","酷威","","","","","","","2.7L","","","","","","","","","","","","欧四",29.99,"2010款 酷威 2.7L"
5613,"道奇",2009,"","酷威","","","","","","","2.7L","","","","","","","","","","","","欧四",29.99,"2009款 酷威 2.7L"
5620,"道奇",2009,"","酷搏","","","","运动","","","2.0L","","自动","","","","","","","","","","欧四",21.99,"2009款 酷搏 2.0L 自动 运动型"
5621,"道奇",2009,"","酷搏","","","","豪华","","","2.0L","","自动","","","","","","","","","","欧四",21.99,"2009款 酷搏 2.0L 自动 豪华型"
5624,"道奇",2006,"","公羊","商务车","","","","","","3.8L","","","","","","","","","","","","欧四",50,"2006款 公羊(进口) 3.8L 商用车"
5625,"道奇",2006,"","公羊","皮卡","","","公羊","","","5.7L","","","","","","","","","","","","欧四",68,"2006款 公羊(进口) 公羊皮卡 5.7L"
5626,"道奇",2006,"","公羊","","","","","","","5.7L","","","","","","","","","","","","欧四",72,"2006款 公羊(进口) 5.7L"
5627,"道奇",2003,"","公羊","","","","","","","3.9L","","自动","","","","","","","","","","欧三",55,"2003款 公羊(进口) 3.9L 自动"
5630,"道奇",2007,"","锋哲","","","","","SXT","","2.4","","自动","","","","","","","","","","欧四",24.8,"2007款 锋哲 2.4 自动 SXT"
5631,"道奇",2007,"","翼龙","","","","","","","3.7L","","","","","","","","","","","","欧四",58,"2007款 翼龙(进口) 3.7L"
5632,"道奇",2004,"","拓荒者","","","","","V8","","6.0L","","","","","","","","","","","","欧三",62,"2004款 拓荒者(进口) V8 6.0L"
5633,"道奇",2008,"","凯领-进口","","","","经典","","","","","","","","","","","","","","","欧四",23.9,"2008款 凯领(进口) 经典版"
5635,"道奇",2007,"","凯领-进口","","","","至尊带豪华座椅","CAPTAIN","","","","","","","","","","","","","","欧四",33.9,"2007款 凯领(进口) 至尊版(带Captain豪华座椅)"
5638,"道奇",2004,"","凯领-进口","","","","捷龙","","","3.8L","","","","","","","","","","","","欧三",38.18,"2004款 凯领(进口) 捷龙 3.8L"
5653,"东风风神",2012,"","风神H30","","","","尊尚","","CROSS","1.6L","","手动","","","","","","","","","","国四",7.58,"2012款 风神H30 Cross 1.6L 手动 尊尚型"
5654,"东风风神",2012,"","风神H30","","","","尊逸","","CROSS","1.6L","","手动","","","","","","","","","","国四",8.08,"2012款 风神H30 Cross 1.6L 手动 尊逸型"
5655,"东风风神",2012,"","风神H30","","","","尊尚","","CROSS","1.6L","","自动","","","","","","","","","","国四",8.38,"2012款 风神H30 Cross 1.6L 自动 尊尚型"
5656,"东风风神",2012,"","风神H30","","","","尊逸","","CROSS","1.6L","","自动","","","","","","","","","","国四",9.18,"2012款 风神H30 Cross 1.6L 自动 尊逸型"
5657,"东风风神",2011,"","风神H30","","","","尊逸","","CROSS","1.6L","","手动","","","","","","","","","","国四",8.68,"2011款 风神H30 Cross 1.6L 手动 尊逸型"
5658,"东风风神",2011,"","风神H30","","","","尊逸","","CROSS","1.6L","","自动","","","","","","","","","","国四",9.78,"2011款 风神H30 Cross 1.6L 自动 尊逸型"
5674,"东风风神",2011,"","风神S30","电子导航型","","","","","","1.6L","","","","","","","","","","","","国四",9.98,"2011款 风神S30 1.6L 电子导航型"
5700,"DS",2012,"","DS 5-进口","","","","雅致","","","1.6T","","自动","","","","","","","","","","欧四",29.88,"2012款 DS 5(进口) 1.6T 手自一体 雅致版"
5701,"DS",2012,"","DS 5-进口","","","","豪华","","","1.6T","","自动","","","","","","","","","","欧四",33.38,"2012款 DS 5(进口) 1.6T 手自一体 豪华版"
5702,"DS",2012,"","DS 5-进口","","","","尊享","","","1.6T","","自动","","","","","","","","","","欧四",34.88,"2012款 DS 5(进口) 1.6T 手自一体 尊享版"
5709,"DS",2012,"","DS 4","","","","风尚","","","1.6T","","自动","","","","","","","","","","欧四",24.28,"2012款 DS 4 1.6T 手自一体 风尚版"
571,"本田",2006,"","本田CR-V","导航型","","四驱","","","","2.4L","","自动","","","","","","","","","","国三",26.26,"2006款 本田CR-V 2.4L 自动 四驱 导航版"
5710,"DS",2012,"","DS 4","","","","雅致","","","1.6T","","自动","","","","","","","","","","欧四",27.28,"2012款 DS 4 1.6T 手自一体 雅致版"
5717,"东风风度",2013,"改版","帅客","","","","舒适","","","1.5L","","手动","5座","","国四","","","","","","OBD","国四",7.18,"2013款 帅客 改款 1.5L 手动 舒适型5座 (国IV+OBD)"
572,"本田",2005,"","本田CR-V","","","","","","","2.0L","","手动","","","","","","","","","","国二",22.08,"2005款 本田CR-V 2.0L 手动"
5724,"东风风度",2010,"","帅客","","","","商用","","","1.6L","","手动","","","国四","","","","ZN6440V1B4","","OBD","国四",6.98,"2010款 帅客 1.6L 手动 商用型 ZN6440V1B4(国IV+OBD)"
5725,"东风风度",2010,"","帅客","","","","实用","","","1.6L","","手动","","","国三","","","","ZN6400V1B","","","国三",7.48,"2010款 帅客 1.6L 手动 实用型 ZN6400V1B(国Ⅲ不带OBD)"
5726,"东风风度",2010,"","帅客","","","","实用","","","1.6L","","手动","","","国四","","","","ZN6400V1B4","","OBD","国四",7.73,"2010款 帅客 1.6L 手动 实用型 ZN6400V1B4(国Ⅳ+OBD)"
5727,"东风风度",2010,"","帅客","","","","舒适","","","1.6L","","手动","","","国三","","","","ZN6400V1B","","","国三",7.98,"2010款 帅客 1.6L 手动 舒适型 ZN6400V1B(国Ⅲ不带OBD)"
5728,"东风风度",2010,"","帅客","","","","舒适","","","1.6L","","手动","","","国四","","","","ZN6400V1B4","","OBD","国四",8.23,"2010款 帅客 1.6L 手动 舒适型 ZN6400V1B4(国Ⅳ+OBD)"
5729,"东风风度",2010,"","帅客","","","","豪华","","","1.6L","","手动","","","国三","","","","ZN6400V1B","","","国三",8.38,"2010款 帅客 1.6L 手动 豪华型 ZN6400V1B(国Ⅲ不带OBD)"
573,"本田",2005,"","本田CR-V","","","","","","","2.0L","","自动","","","","","","","","","","国二",23.08,"2005款 本田CR-V 2.0L 自动"
5730,"东风风度",2010,"","帅客","","","","豪华","","","1.6L","","手动","","","国四","","","","ZN6400V1B4","","OBD","国四",8.63,"2010款 帅客 1.6L 手动 豪华型 ZN6400V1B4(国Ⅳ+OBD)"
5734,"东风风度",2011,"","帅客","厢式","","","","","单排","1.6L","","","2座","","","","","","","","","国四",7.48,"2011款 帅客 1.6L 单排2人厢式运输车"
5735,"东风风度",2011,"","帅客","厢式","","","","","单排","1.6L","","","5座","","","","","","","","","国四",7.58,"2011款 帅客 1.6L 单排5人厢式运输车"
5736,"东风风度",2011,"","帅客","厢式","","","","","单排","1.6L","","","4座","","","","","","","","","国四",7.58,"2011款 帅客 1.6L 单排4人厢式运输车"
574,"本田",2005,"","本田CR-V","","","","","","","2.4L","","手动","","","","","","","","","","国二",24.28,"2005款 本田CR-V 2.4L 手动"
5747,"东风风度",2007,"","奥丁","","","两驱","豪华","","","","","手动","","汽油","","","","","","","","国二",12.08,"2007款 奥丁 豪华型MT 2WD 汽油"
5748,"东风风度",2007,"","奥丁","","","两驱","豪华","","","","","","","汽油","国四","","","","","","OBD","国四",12.18,"2007款 奥丁 豪华版 2WD 汽油（国Ⅳ带OBD）"
5749,"东风风度",2007,"","奥丁","","","两驱","行政","","","","","手动","","汽油","","","","","","","","国三",12.88,"2007款 奥丁 行政版MT 2WD 汽油"
575,"本田",2005,"","本田CR-V","","","","","","","2.4L","","自动","","","","","","","","","","国三",25.28,"2005款 本田CR-V 2.4L 自动"
5750,"东风风度",2007,"","奥丁","","","两驱","行政","","","","","","","汽油","国四","","","","","","OBD","国四",12.98,"2007款 奥丁 行政版 2WD 汽油（国Ⅳ带OBD）"
5751,"东风风度",2007,"","奥丁","","","两驱","豪华","","","","","自动","","汽油","","","","","","","","国二",13.98,"2007款 奥丁 豪华型AT 2WD 汽油"
5753,"东风风度",2007,"","奥丁","","","两驱","豪华","","","","","","","柴油","","","","","","","","国三",13.98,"2007款 奥丁 豪华型 2WD 柴油"
5755,"东风风度",2007,"","奥丁","","","四驱","豪华","","","","","","","柴油","","","","","","","","国三",15.48,"2007款 奥丁 豪华型 4WD 柴油"
5758,"东风风度",2007,"","奥丁","","","两驱","豪华","","","3.2L","","","","柴油","","","","","","","","国二",13.98,"2007款 奥丁 3.2L 柴油豪华型2WD"
5759,"东风风度",2007,"","奥丁","","","四驱","豪华","","","3.2L","","","","柴油","","","","","","","","国二",15.98,"2007款 奥丁 3.2L 柴油豪华型4WD"
576,"本田",2004,"","本田CR-V","","","","经典","","","2.0L","","自动","","","","","","","","","","国二",23.98,"2004款 本田CR-V 2.0L 自动 经典"
5760,"东风风度",2013,"","锐骐皮卡","","","两驱","超值","","","","","","","柴油","国四","","","","ZD22TE","","OBD","国四",7.98,"2013款 锐骐皮卡 2WD ZD22TE柴油超值版 国IV+OBD"
5761,"东风风度",2013,"","锐骐皮卡","","","四驱","超值","","","","","","","柴油","国四","","","","ZD22TE","","OBD","国四",9.98,"2013款 锐骐皮卡 4WD ZD22TE柴油超值版 国IV+OBD"
5762,"东风风度",2013,"","锐骐皮卡","","","两驱","豪华","","","","","","","汽油","国四","","","","ZG24","","OBD","国四",9.78,"2013款 锐骐皮卡 2WD ZG24汽油豪华版 国IV+OBD"
5763,"东风风度",2013,"","锐骐皮卡","","","两驱","豪华","","","","","","","柴油","国三","","","","ZD25TCR","","","国三",10.98,"2013款 锐骐皮卡 2WD ZD25TCR柴油豪华版 国III"
5764,"东风风度",2013,"","锐骐皮卡","","","两驱","标准","","","","","","","汽油","国四","","","","ZG24","","OBD","国四",7.98,"2013款 锐骐皮卡 2WD ZG24汽油标准版 国IV+OBD"
5765,"东风风度",2013,"","锐骐皮卡","","","四驱","标准","","","","","","","汽油","国四","","","","ZG24","","OBD","国四",9.68,"2013款 锐骐皮卡 4WD ZG24汽油标准版 国IV+OBD"
5766,"东风风度",2013,"","锐骐皮卡","","","两驱","标准","","","","","","","柴油","国三","","","","ZD25TCR","","","国三",9.98,"2013款 锐骐皮卡 2WD ZD25TCR柴油标准版 国III"
5767,"东风风度",2013,"","锐骐皮卡","","","两驱","标准","","","","TCI","","","柴油","国四","","","","ZD25","","OBD","国四",10.28,"2013款 锐骐皮卡 2WD ZD25TCI柴油标准版 国IV+OBD"
5768,"东风风度",2013,"","锐骐皮卡","","","两驱","豪华","","","","TCI","","","柴油","国四","","","","ZD25","","OBD","国四",11.28,"2013款 锐骐皮卡 2WD ZD25TCI柴油豪华版 国IV+OBD"
5769,"东风风度",2013,"","锐骐皮卡","","","四驱","标准","","","","","","","柴油","国三","","","","ZD25TCR","","","国三",12.18,"2013款 锐骐皮卡 4WD ZD25TCR柴油标准版 国III"
5770,"东风风度",2013,"","锐骐皮卡","","","四驱","豪华","","","","","","","柴油","国三","","","","ZD25TCR","","","国三",12.48,"2013款 锐骐皮卡 4WD ZD25TCR柴油豪华版 国III"
5771,"东风风度",2013,"","锐骐皮卡","","","四驱","标准","","","","TCI","","","柴油","国四","","","","ZD25","","OBD","国四",12.48,"2013款 锐骐皮卡 4WD ZD25TCI柴油标准版 国IV+OBD"
5772,"东风风度",2013,"","锐骐皮卡","","","四驱","豪华","","","","TCI","","","柴油","国四","","","","ZD25","","OBD","国四",12.78,"2013款 锐骐皮卡 4WD ZD25TCI柴油豪华版 国IV+OBD"
5773,"东风风度",2013,"","锐骐皮卡","","","两驱","标准","","","","","","","柴油","国三","","","","ZD30D13-3N","","","国三",11.98,"2013款 锐骐皮卡 2WD ZD30D13-3N柴油标准版 国III"
5774,"东风风度",2013,"","锐骐皮卡","","","两驱","豪华","","","","","","","柴油","国三","","","","ZD30D13-3N","","","国三",12.98,"2013款 锐骐皮卡 2WD ZD30D13-3N柴油豪华版 国III"
5775,"东风风度",2013,"","锐骐皮卡","","","两驱","标准","","","","","","","柴油","国四","","","","CYQD80-E3","","","国四",8.38,"2013款 锐骐皮卡 2WD CYQD80-E3柴油标准版 国IV"
5776,"东风风度",2013,"","锐骐皮卡","","","四驱","标准","","","","","","","柴油","国四","","","","CYQD80-E3","","","国四",10.38,"2013款 锐骐皮卡 4WD CYQD80-E3柴油标准版 国IV"
5778,"东风风度",2010,"","锐骐皮卡","","","两驱","豪华","","","","","","","汽油","国四","","","","ZG24","","OBD","国四",8.88,"2010款 锐骐皮卡 2WD ZG24汽油豪华型 国Ⅳ+OBD"
5781,"东风风度",2010,"","锐骐皮卡","","","两驱","豪华","","","","","","","柴油","国三","","","","ZD30","","","国三",11.98,"2010款 锐骐皮卡 2WD ZD30柴油豪华型 国Ⅲ"
5785,"东风风度",2009,"","锐骐皮卡","","","四驱","标准","QD80","","","","","","柴油","国三","","","","","","","国三",10.38,"2009款 锐骐皮卡 4WD QD80柴油标准型 国Ⅲ"
5786,"东风风度",2009,"","锐骐皮卡","","","两驱","豪华","","","","","","","柴油","国三","","","","ZD25","","","国三",10.98,"2009款 锐骐皮卡 2WD ZD25柴油豪华型 国Ⅲ"
5788,"东风风度",2009,"","锐骐皮卡","","","四驱","豪华","","","","","","","柴油","国三","","","","ZD25","","","国三",12.48,"2009款 锐骐皮卡 4WD ZD25柴油豪华型 国Ⅲ"
5791,"东风风度",2009,"","锐骐皮卡","","","两驱","豪华","","","","","","","","国二","","","","","","","国二",8.08,"2009款 锐骐皮卡 2WD 豪华型 国Ⅱ"
5795,"东风风度",2009,"","锐骐皮卡","","","两驱","豪华","","","","","","","进口","国二","","","","","","","国二",10.98,"2009款 锐骐皮卡 2WD 进口机豪华型 国Ⅱ"
5797,"东风风度",2009,"","锐骐皮卡","","","四驱","豪华","","","","","","","进口","国二","","","","","","","国二",12.48,"2009款 锐骐皮卡 4WD 进口机豪华型 国Ⅱ"
580486,"现代",2006,"","王朝","","","","标准","DYNASTY","","3.0","","自动","","","","","","","","","","欧四",23,"2006款 王朝 Dynasty 3.0 自动 标准型"
580487,"现代",2003,"","王朝","","","","标准","DYNASTY V6","","3.0","","自动","","","","","","","","","","欧四",23,"2003款 王朝 Dynasty 3.0 自动 标准型 V6"
581,"本田",2013,"","思域","","","","","","","2.0L","TYPE-S","自动","纪念型","","","","","","","","","国四",17.58,"2013款 思域 2.0L 十周年纪念 自动 TYPE-S"
582,"本田",2013,"","思域","导航型","","","","","","2.0L","TYPE-S","自动","纪念型","","","","","","","","","国四",18.58,"2013款 思域 2.0L 十周年纪念 自动 TYPE-S导航版"
5822,"东风风度",2010,"","锐骐厢式车","","","两驱","标准","","","","","","","汽油","国四","","","","ZG24","","OBD","国四",10.18,"2010款 锐骐厢式车 2WD ZG24汽油标准型 国Ⅳ+OBD"
5823,"东风风度",2010,"","锐骐厢式车","","","两驱","豪华","","","","","","","汽油","国四","","","","ZG24","","OBD","国四",10.98,"2010款 锐骐厢式车 2WD ZG24汽油豪华型 国Ⅳ+OBD"
5824,"东风风度",2010,"","锐骐厢式车","","","四驱","标准","","","","","","","汽油","国四","","","","ZG24","","OBD","国四",11.78,"2010款 锐骐厢式车 4WD ZG24汽油标准型 国Ⅳ+OBD"
5825,"东风风度",2010,"","锐骐厢式车","","","两驱","标准","","","","","","","柴油","国三","","","","ZD30D13-3N","","","国三",13.28,"2010款 锐骐厢式车 2WD ZD30D13-3N柴油标准型 国Ⅲ"
5826,"东风风度",2010,"","锐骐厢式车","","","两驱","豪华","","","","","","","柴油","国三","","","","ZD30D13-3N","","","国三",14.28,"2010款 锐骐厢式车 2WD ZD30D13-3N柴油豪华型 国Ⅲ"
5827,"东风风度",2009,"","锐骐厢式车","","","两驱","标准","","","","","","","汽油","","","","","4RB2","","","欧四",10.08,"2009款 锐骐厢式车 2WD 4RB2汽油标准型"
5828,"东风风度",2009,"","锐骐厢式车","","","两驱","标准","","","","","","","柴油","","","","","ZD25TCR","","","国三",11.98,"2009款 锐骐厢式车 2WD ZD25TCR柴油标准型"
5829,"东风风度",2009,"","锐骐厢式车","","","两驱","豪华","","","","","","","柴油","","","","","ZD25TCR","","","国三",12.98,"2009款 锐骐厢式车 2WD ZD25TCR柴油豪华型"
5830,"东风风度",2009,"","锐骐厢式车","","","四驱","标准","","","","","","","柴油","","","","","ZD25TCR","","","国三",13.98,"2009款 锐骐厢式车 4WD ZD25TCR柴油标准型"
5831,"东风风度",2009,"","锐骐厢式车","","","两驱","标准","","","","","","","柴油","","","","","CYQD80-E3","","","国三",10.48,"2009款 锐骐厢式车 2WD CYQD80-E3柴油标准型"
5832,"东风风度",2009,"","锐骐厢式车","","","四驱","标准","","","","","","","柴油","","","","","CYQD80-E3","","","国三",12.48,"2009款 锐骐厢式车 4WD CYQD80-E3柴油标准型"
5836,"东风风度",2012,"","俊风","","","","宽体舒适","","","","","","5座","","","","","","","","","国四",4.38,"2012款 俊风 宽体舒适款 5座"
5837,"东风风度",2012,"","俊风","","","","宽体舒适","","","1.3L","","手动","","","","","","","","","","国四",4.38,"2012款 俊风 1.3L 手动 宽体舒适款"
5839,"东风风度",2012,"","俊风","货车","","","","","","1.3L","","手动","","","","","","","","","","国四",4.53,"2012款 俊风 1.3L 手动 货车型"
5840,"东风风度",2012,"","俊风","","","","货运","","","1.3L","","手动","","","","","","","","","","国四",4.65,"2012款 俊风 1.3L 手动 货运版"
5841,"东风风度",2012,"","俊风","","","","标准","","","1.3L","","手动","","","","","","","","","","国四",4.73,"2012款 俊风 1.3L 手动 标准型"
